Round,Winning Number,Winning Index,Color
9885,21,22,Red
9886,19,20,Red
9887,11,12,Black
9888,26,27,Black
9889,30,31,Red
9890,4,5,Black
9891,15,16,Black
9892,26,27,Black
9893,23,24,Red
9894,36,37,Red
9895,4,5,Black
9896,28,29,Black
9897,4,5,Black
9898,13,14,Black
9899,18,19,Red
9900,23,24,Red
9901,25,26,Red
9902,9,10,Red
9903,18,19,Red
9904,30,31,Red
9905,9,10,Red
9906,23,24,Red
9907,28,29,Black
9908,35,36,Black
9909,14,15,Red
9910,22,23,Black
9911,36,37,Red
9912,36,37,Red
9913,29,30,Black
9914,10,11,Black
9915,6,7,Black
9916,16,17,Red
9917,28,29,Black
9918,31,32,Black
9919,27,28,Red
9920,34,35,Red
9921,12,13,Red
9922,21,22,Red
9923,19,20,Red
9924,12,13,Red
9925,27,28,Red
9926,11,12,Black
9927,25,26,Red
9928,32,33,Red
9929,16,17,Red
9930,16,17,Red
9931,9,10,Red
9932,36,37,Red
9933,35,36,Black
9934,10,11,Black
9935,20,21,Black
9936,9,10,Red
9937,24,25,Black
9938,16,17,Red
9939,19,20,Red
9940,32,33,Red
9941,31,32,Black
9942,35,36,Black
9943,28,29,Black
9944,35,36,Black
9945,1,2,Red
9946,9,10,Red
9947,0,0,Green
9948,25,26,Red
9949,25,26,Red
9950,29,30,Black
9951,25,26,Red
9952,23,24,Red
9953,00,1,Green
9954,5,6,Red
9955,35,36,Black
9956,30,31,Red
9957,13,14,Black
9958,26,27,Black
9959,26,27,Black
9960,0,0,Green
9961,16,17,Red
9962,6,7,Black
9963,25,26,Red
9964,33,34,Black
9965,19,20,Red
9966,28,29,Black
9967,33,34,Black
9968,15,16,Black
9969,16,17,Red
9970,8,9,Black
9971,28,29,Black
9972,18,19,Red
9973,13,14,Black
9974,30,31,Red
9975,29,30,Black
9976,26,27,Black
9977,00,1,Green
9978,21,22,Red
9979,0,0,Green
9980,34,35,Red
9981,2,3,Black
9982,15,16,Black
9983,31,32,Black
9984,21,22,Red
9985,3,4,Red
9986,2,3,Black
9987,19,20,Red
9988,9,10,Red
9989,21,22,Red
9990,27,28,Red
9991,35,36,Black
9992,33,34,Black
9993,26,27,Black
9994,26,27,Black
9995,30,31,Red
9996,16,17,Red
9997,8,9,Black
9998,6,7,Black
9999,36,37,Red
10000,6,7,Black
